"转让人","受让人","申请人地区","受让人地址","转让人省份","受让人省份"
"东莞盟大集团有限公司","东莞盟大集团有限公司; 中国科学院微电子研究所","广东","523000 广东省东莞市南城街道黄金路1号天安数码城4栋2单元1301室","广东","52"
"北京北信源软件股份有限公司","上海北信源信息技术有限公司","北京","201100 上海市闵行区联航路1369弄4号303-1室","北京","20"
"淮阴工学院; 合肥智慧龙机械设计有限公司","合肥智慧龙机械设计有限公司; 重庆梵希成凌科技有限公司","江苏","230000 安徽省合肥市蜀山区甘泉路81号沃野花园商办楼B-1018; 400000 重庆市沙坪坝区土主街道永祥路81号11-6","江苏","23"
"广东粤港澳大湾区硬科技创新研究院; 西安中科天塔科技股份有限公司","西安中科天塔科技股份有限公司; 广东粤港澳大湾区硬科技创新研究院","广东","710000 陕西省西安市国家民用航天产业基地东长安街501号运维国际总部大厦B座6楼西段605号; 510700 广东省广州市黄埔区开源大道广州开发区科技企业加速器B3栋3层","广东","71"
"武汉霖杉工贸有限公司","武汉航达包装有限公司","湖北","430000 湖北省武汉市东西湖区辛安渡集二村210-2号","湖北","43"
"天津健康医疗大数据有限公司","山东浪潮智慧医疗科技有限公司","山东","250100 山东省济南市中国(山东)自由贸易试验区济南片区浪潮路1036号浪潮科技园S02号楼31层3108室","山东","25"
"深圳市时时发控股有限公司","成都诚旭精密机械有限公司","四川","610000 四川省成都市郫都区现代工业港南片区正港路258号","四川","61"
"华南农业大学","富利恒自动化工程技术(北京)有限公司","广东","100071 北京市丰台区汽车博物馆西路8号院3号楼2层203-127室","广东","10"
"国家管网集团川气东送天然气管道有限公司","国家石油天然气管网集团有限公司; 国家管网集团川气东送天然气管道有限公司","北京","100013 北京市朝阳区东土城路5号A座6层08-10室","北京","10"
"首都医科大学附属北京友谊医院; 清华大学","北京朗视仪器股份有限公司","北京","100084 北京市海淀区清华园清华同方大厦8层A800B室","北京","10"
"上海玄翎科技有限公司","上海焜耀网络科技有限公司","上海","200233 上海市徐汇区桂平路418号19层1908室","上海","20"
"奥美医健(北京)科技有限公司","奥美之路(北京)健康科技股份有限公司","北京","100000 北京市海淀区上地三街9号B座6层B702室","北京","10"
"重庆邮电大学; 深圳万知达技术转移中心有限公司","深圳万知达技术转移中心有限公司; 贵州骁骐科技股份有限公司","贵州","518000 广东省深圳市龙华区大浪街道横朗社区华兴路13号智云产业园A栋1003; 550000 贵州省贵阳市观山湖区富力中心A7栋36-19, 36-1, 36-20室","贵州","51"
"睿明(武汉)科技有限公司","湖北睿能科技有限公司","湖北","430000 湖北省武汉市汉南区纱帽街汉南大道949号6层624室","湖北","43"
"中国水利水电科学研究院","中国水利水电科学研究院; 华能澜沧江水电股份有限公司; 中国电建集团昆明勘测设计研究院有限公司","北京","100044 北京市海淀区车公庄西路20号","北京","10"
"青岛科技大学","青岛宇能钠锂电池新材料有限公司","山东","266000 山东省青岛市城阳区王沙路1478-1","山东","26"
"杭州星布智能科技有限公司","杭州星幂科技有限公司","浙江","310000 浙江省杭州市临平区乔司街道科城街180号1幢2层213-308室","浙江","31"
"武汉金丰塑业有限公司","湖北垚佳科技咨询有限公司","湖北","430000 湖北省武汉市黄陂区前川街新村社区七组江北春天二期3栋1层7室","湖北","43"
"刘心亮","山东高速信联科技股份有限公司","山东","250000 山东省济南市高新区汉峪金谷A7-5信联科技大厦","山东","25"
"西运才","巫溪县金灿实业发展有限责任公司","重庆","405800 重庆市巫溪县凤凰镇中河村1组工业园区隆望丝绸厂区1幢","重庆","40"
"中煤科工开采研究院有限公司","中煤科工开采研究院有限公司; 天地科技股份有限公司","北京","102206 北京市顺义区中关村科技园区顺义园临空二路1号","北京","10"
"苏州华太电子技术股份有限公司","上海合谱微电子技术有限公司","江苏","201306 上海市浦东新区中国(上海)自由贸易试验区临港新片区环湖西二路888号C楼","江苏","20"
"泽达易盛(天津)科技股份有限公司","杭州会济数字科技有限公司","浙江","310000 浙江省杭州市西湖区文三路199号13幢5层505室","浙江","31"
"合肥净龙环保科技有限公司; 盐城工学院; 盐城工学院技术转移中心有限公司","南京蓝莹环境科技有限公司; 合肥净龙环保科技有限公司","江苏","210000 江苏省南京市六合区马鞍镇大营村大营路; 230000 安徽省合肥市蜀山区甘泉路81号沃野花园商办楼B-1017","江苏","21"
"上海商米科技集团股份有限公司; 商米科技(深圳)有限公司","上海商米科技集团股份有限公司","上海","200433 上海市杨浦区淞沪路388号创智天地7号楼605","上海","20"
"中国矿业大学","亚正技术集团有限公司","江苏","430070 湖北省武汉市东湖新技术开发区光谷三路777号创星汇自贸金融大厦19层38号","江苏","43"
"陈锋","浙江安防职业技术学院","浙江","325000 浙江省温州市瓯海区瓯海大道2555号","浙江","32"
"淮阴工学院","深圳泓越企业管理咨询有限公司","江苏","518000 广东省深圳市龙华区大浪街道横朗社区华兴路13号智云产业园A栋1104","江苏","51"
"深圳市数证通科技有限公司","新大陆(福建)公共服务有限公司","福建","350000 福建省福州市长乐区数字福建产业园东湖路33号8号研发楼","福建","35"
"恒银金融科技股份有限公司","金科智能技术创新中心(天津)有限公司","天津","300308 天津市滨海新区天津自贸试验区(空港经济区)西八道30号","天津","30"
"中国人民解放军63891部队; 航天宏图信息技术股份有限公司","中国人民解放军63891部队","河南","471023 河南省洛阳市洛龙区关林路801号(瀛洲东路口)","河南","47"
"深圳大普微电子股份有限公司","苏州大普微电子科技有限公司","江苏","215000 江苏省苏州市中国(江苏)自由贸易试验区苏州片区苏州工业园区星湖街328号国华大厦A601(该地址不得从事零售)","江苏","21"
"深圳万知达企业管理有限公司; 河南大学","贵州勾分科技有限责任公司; 深圳万知达企业管理有限公司","贵州","550000 贵州省贵阳市贵阳综合保税区都拉布依族乡综保路349号东卡2楼214-424; 518000 广东省深圳市龙华区大浪街道同胜社区华兴路13号智云产业园A栋1003","贵州","55"
"广州大鱼创福科技有限公司; 重庆医药高等专科学校","云阳县云畅实业集团有限责任公司; 广州大鱼创福科技有限公司","重庆","404500 重庆市云阳县青龙街道望江大道697号; 510530 广东省广州市黄埔区科丰路85号801房","重庆","40"
"重庆医药高等专科学校","广州大鱼创福科技有限公司","重庆","510530 广东省广州市黄埔区科丰路85号801房","重庆","51"
"粤港澳大湾区数字经济研究院(福田)","深圳市亿家亿伴智能科技有限公司","广东","518000 广东省深圳市福田区福保街道福保社区市花路南侧长富金茂大厦1号楼2108","广东","51"
"北京知识产权运营管理有限公司; 深圳万知达科技有限公司; 西安建筑科技大学","中亿丰建设集团股份有限公司; 北京知识产权运营管理有限公司; 深圳万知达科技有限公司","江苏","215000 江苏省苏州市相城区元和街道澄阳路88号; 100080 北京市海淀区海淀南路21号中关村知识产权大厦7层; 518000 广东省深圳市龙华区大浪街道横朗社区华兴路13号智云产业园A栋1002","江苏","21"
"深圳市海洋王照明工程有限公司; 海洋王照明科技股份有限公司; 海洋王(东莞)照明科技有限公司","深圳市海洋王照明工程有限公司; 海洋王照明科技股份有限公司; 海洋王(东莞)照明科技有限公司; 深圳市海洋王绿色照明技术有限公司; 深圳市海洋王电网照明技术有限公司; 深圳市海洋王铁路照明技术有限公司; 深圳市海洋王船舶场馆照明技术有限公司; 深圳市海洋王石化照明技术有限公司; 深圳市海洋王冶金照明技术有限公司; 深圳市海洋王公消照明技术有限公司; 深圳市海洋王石油照明技术有限公司; 深圳市海洋王技术有限公司","广东","518000 广东省深圳市南山区南山街道南海大道海王大厦A座23楼AC","广东","51"
"湖北博盛数字教育服务有限公司","湖北长江盘古教育科技有限公司","湖北","430035 湖北省武汉市硚口区长丰街道长风路29号综合楼1层6室","湖北","43"
"威创集团股份有限公司; 广州开发区青优知识产权咨询有限公司","广州开发区青优知识产权咨询有限公司; 李薇","广东","510760 广东省广州市黄埔区开创大道2403号1201-9室; 100091 北京市海淀区厢红旗67中学","广东","51"
"深圳乐易通医疗设备研发有限公司","华中秋","广东","518000 广东省深圳市福田区景田西路3号1栋706","广东","51"
"成都中科信息技术有限公司","北京中科国声科技有限公司","四川","100000 北京市东城区广渠家园5楼9层903-1","四川","10"
"星花怒放(苏州)科技有限公司","星星趣弹(苏州)科技有限公司","江苏","215000 江苏省苏州市中国(江苏)自由贸易试验区苏州片区东平街280号黄金屋大厦4楼402室","江苏","21"
"山西省交通科技研发有限公司","山西省交通科技研发有限公司; 山西省智慧交通研究院有限公司; 山西省智慧交通实验室有限公司","山西","030032 山西省太原市小店区示范区经济技术园武洛街27号","山西","03"
"山西清风渡信息技术有限公司","山西清风渡科技有限公司","山西","030000 山西省太原市中北高新技术产业开发区国科大街59号晋创谷创新园A区4层1区404室","山西","03"
"曙光云计算集团股份有限公司","鄂尔多斯市曙光中科云计算技术有限公司","北京","017000 内蒙古自治区鄂尔多斯市空港物流园区创新创业基地七层1-80号","北京","01"
"北京荣达天下信息科技有限公司","百融至信(北京)科技有限公司","北京","100102 北京市朝阳区阜荣街10号环球创意广场A座1-3层","北京","10"
"中国铁道科学研究院集团有限公司铁道建筑研究所; 北京铁科特种工程技术有限公司; 中国铁道科学研究院集团有限公司","中国铁道科学研究院集团有限公司; 北京铁科特种工程技术有限公司; 中国铁道科学研究院集团有限公司铁道建筑研究所; 中国国家铁路集团有限公司","北京","100081 北京市海淀区大柳树路2号","北京","10"
