转让人,受让人,地理邻近,技术相似,关系存在
昆明闻泰通讯有限公司; 上海闻泰信息技术有限公司,上海闻泰信息技术有限公司; 昆明闻泰通讯有限公司,0,1.0,1
深圳市元征科技股份有限公司,深圳市易检车服科技有限公司,1,0.045454545454545456,1
中铁四局集团有限公司; 安徽中铁工程技术服务有限责任公司,安徽数智建造研究院有限公司; 中铁四局集团有限公司,0,0.75,1
上海交通大学,上海谱华森生物科技有限公司,0,0.0,1
武汉猎隼科技有限公司,王志鹏,0,1.0,1
北京奇艺世纪科技有限公司,成都爱奇艺智能创新科技有限公司; 北京奇艺世纪科技有限公司,0,0.0,1
哈尔滨理工大学,重庆理工大学,1,0.0,1
昆仑数智科技有限责任公司; 中国石油集团东方地球物理勘探有限责任公司,昆仑数智科技有限责任公司; 中国石油天然气集团有限公司; 中国石油集团东方地球物理勘探有限责任公司,0,0.14285714285714285,1
林心,深圳奥睿哲信息技术有限公司,1,1.0,1
江苏艾佳家居用品有限公司,江苏艾佳家居用品有限公司; 南京艾小宝智能科技有限公司,0,1.0,1
西安理工大学,陕西四维数邦科技有限公司,0,0.024390243902439025,1
东莞盟大集团有限公司,东莞盟大集团有限公司; 东莞市盟大数据科技有限公司,1,0.36363636363636365,1
董立; 边古越; 李强; 中科航宇(北京)自动化工程技术有限公司,中科航宇(北京)自动化工程技术有限公司; 中电(普安)发电有限责任公司,0,1.0,1
东南大学苏州医疗器械研究院,江苏艾玮得生物科技有限公司,0,1.0,1
北京华融塑胶有限公司,固安华融科技有限公司,0,1.0,1
南京林业大学,德华兔宝宝装饰新材股份有限公司,0,0.046511627906976744,1
光子算数(北京)科技有限责任公司; 中关村科技租赁股份有限公司,中关村科技租赁股份有限公司; 光子算数(北京)科技有限责任公司,0,1.0,1
合肥九州龙腾科技成果转化有限公司; 江苏大学,西安深思软件技术有限责任公司; 合肥九州龙腾科技成果转化有限公司,0,0.5,1
浙江逸智信息科技有限公司,浙江恒逸石化有限公司,0,1.0,1
吴天; 合肥九州龙腾科技成果转化有限公司; 成都信息工程大学,北京安胜华信科技有限公司; 吴天; 合肥九州龙腾科技成果转化有限公司,0,1.0,1
创新奇智(成都)科技有限公司,青岛奥利普奇智智能工业技术有限公司,0,0.16666666666666666,1
黎明职业大学,福建省云展信息科技有限公司,1,0.3333333333333333,1
湖南匡安网络技术有限公司; 湖南大学,湖南匡安网络技术有限公司,0,0.3,1
北京中科晶上科技股份有限公司,昆山中科晶上信息技术有限公司,0,0.125,1
四川金赞科技有限公司,壹融站信息技术(深圳)有限公司,0,0.5,1
四川金赞科技有限公司,五五海淘(上海)科技股份有限公司,0,0.3333333333333333,1
南京大学,山东中创软件工程股份有限公司,0,0.09090909090909091,1
天脉聚源(杭州)传媒科技有限公司,广州市霖杰科技有限公司,0,0.043478260869565216,1
芽米科技(广州)有限公司; 西南交通大学,鹏博士数智云有限公司; 芽米科技(广州)有限公司,0,0.3333333333333333,1
福州大学,福建众想电子信息科技有限公司,1,0.0,1
济南大学,杭州量安科技有限公司,0,0.0,1
辽宁工业大学,辽宁优智物联有限公司,0,0.0,1
宁波大学科学技术学院,河南博锐流体设备有限公司,0,0.5,1
河海大学常州校区,江苏豪凯机械有限公司,0,0.047619047619047616,1
河南工业大学,河南工业大学; 郑州工大粮安科技有限公司,0,0.0,1
北京健网未来科技有限公司; 王怡宁; 王健,王思喆; 王怡宁; 王健,0,1.0,1
西门子工业软件荷兰有限公司,西门子工业软件公司,0,0.4,1
济宁微晶电子科技有限公司; 山东初云通信技术有限公司,山东初云通信技术有限公司; 微晶数实(山东)装备科技有限公司,0,1.0,1
芽米科技(广州)有限公司; 杭州师范大学钱江学院,云锐科技(上海)有限公司; 芽米科技(广州)有限公司,0,1.0,1
车轮互联科技(上海)股份有限公司,鹏博士数智云有限公司,0,0.11764705882352941,1
肇庆学院,安徽华盈汽车技术有限公司,1,0.0,1
北京平安快轿科技有限公司,付裕,0,1.0,1
深圳码隆科技有限公司; 深圳市码隆人工智能研究中心,上海悦璞投资中心(有限合伙),0,0.09523809523809523,1
中国人民解放军63961部队; 中国兵器工业信息中心,中国人民解放军63961部队,0,1.0,1
韶关市启之信息技术有限公司,江苏艾德锐电子科技有限公司,0,0.05555555555555555,1
韶关市启之信息技术有限公司,泰兴坤阳服饰有限公司,0,0.07692307692307693,1
西安电子科技大学,厦门瞳景物联科技股份有限公司,0,0.0,1
陈桂珍; 深圳英芯科技有限公司,深圳英芯科技有限公司; 索沃思智能制造(中山市)有限公司,0,1.0,1
四川大学,先临三维科技股份有限公司,0,0.125,1
广州亚美信息科技有限公司,亚美智联数据科技有限公司,1,0.8,1
北京智网时代科技有限公司,北京强研飞拓科技有限公司,0,1.0,1
河北伊诺光学科技股份有限公司,河北凌析科技有限公司,1,1.0,1
郑州工程技术学院; 陈永祥,陈永祥; 北京云之畔数字科技有限公司,0,1.0,1
华中科技大学,武汉模鼎科技有限公司,0,0.0,1
清华大学,杭州新畅元科技有限公司,0,0.125,1
湖南新云网科技有限公司,湖南智圣云科技有限公司,0,0.09090909090909091,1
广州市交通规划研究院,广州市交通规划研究院有限公司,1,1.0,1
龙芯中科技术股份有限公司,龙芯中科(合肥)技术有限公司,0,0.2727272727272727,1
西安理工大学,四川数字经济产业发展研究院,0,0.024390243902439025,1
杨雪峰,北京圜晖科技有限公司,0,0.42857142857142855,1
韶关市启之信息技术有限公司,无锡照明股份有限公司,0,0.07692307692307693,1
杭州电子科技大学,杭州电子科技大学; 浙江大华技术股份有限公司,0,0.0,1
华云数据控股集团有限公司,华云工业互联网有限公司,1,0.1,1
国家卫星海洋应用中心,国家海洋环境监测中心; 国家卫星海洋应用中心,0,0.25,1
深圳达闼云端智能科技有限公司,达闼机器人(北京)有限公司,0,0.07692307692307693,1
广东工业大学,广东阿达智能装备有限公司,0,0.0,1
成都飞柚商贸有限公司; 曲阜师范大学,三零六零实验室(北京)科技有限公司; 成都飞柚商贸有限公司,0,1.0,1
苏州科技城医院; 苏州国科康成医疗科技有限公司; 台州云海医疗科技有限公司,台州云海医疗科技有限公司; 江苏天影医疗科技有限公司,0,1.0,1
绿盟科技集团股份有限公司; 北京神州绿盟科技有限公司,绿盟科技集团股份有限公司; 北京神州绿盟科技有限公司; 神州绿盟成都科技有限公司,0,0.5625,1
华云超融合科技有限公司,江苏安超云软件有限公司,1,1.0,1
中国科学院自动化研究所,青岛慧拓智能机器有限公司,0,0.16666666666666666,1
西安理工大学; 西安华企众信科技发展有限公司,西安华企众信科技发展有限公司; 上海金润联汇数字科技有限公司,0,0.1111111111111111,1
曲阜师范大学,杭州后量子密码科技有限公司,0,0.16666666666666666,1
诚迈科技(南京)股份有限公司,智达诚远科技有限公司,0,1.0,1
广东奥珀智慧家居股份有限公司,张杰辉,1,1.0,1
丁菊仙,深圳市三希软件科技有限公司,1,0.5,1
上海掌门科技有限公司,杭州相宜时光科技有限公司,0,0.0,1
华云超融合科技有限公司,华云数据有限公司,0,0.2,1
齐霄强,苏州欧朗德智能科技有限公司,0,1.0,1
河海大学,河海大学; 滁州学院,0,0.2857142857142857,1
陈永祥; 郑州工程技术学院,北京云之畔数字科技有限公司; 陈永祥,0,1.0,1
数译(成都)信息技术有限公司,四川语言桥信息技术有限公司,0,1.0,1
同济大学; 北京深度奇点科技有限公司,同济大学,1,0.2222222222222222,1
深圳市科迈爱康科技有限公司,深圳市全保通网络科技有限公司,0,0.0,1
深圳中科保泰科技有限公司; 深圳中科保泰空天技术有限公司,深圳中科保泰空天技术有限公司; 深圳块织类脑智能科技有限公司,0,1.0,1
杭州项帮科技有限公司,北京车讯互联网股份有限公司,0,1.0,1
北京亿玛在线传媒科技有限公司,亿玛创新网络(天津)有限公司,0,1.0,1
中国工商银行股份有限公司,中国人民银行数字货币研究所; 中国工商银行股份有限公司,0,0.3333333333333333,1
澳克多普有限公司,深圳市圣麾科技有限公司,1,0.0,1
毕宏生,济南瞳星智能科技有限公司,1,1.0,1
北京主线科技有限公司,广西智能驾驶研究中心有限公司,0,1.0,1
北京蓦然认知科技有限公司; 杭州蓦然认知科技有限公司,杭州蓦然认知科技有限公司; 光禹莱特数字科技(上海)有限公司,0,0.0,1
北京语言大学,澳克多普有限公司,1,0.6666666666666666,1
上海云绅智能科技有限公司,上海红星云计算科技有限公司,1,1.0,1
北京航空航天大学,致真精仪(北京)科技有限公司,0,0.0,1
成都上工医信科技有限公司,珠海全一科技有限公司,0,0.25,1
中国移动通信有限公司政企客户分公司; 中国移动通信集团有限公司,中移(成都)信息通信科技有限公司; 中国移动通信集团有限公司,0,0.07142857142857142,1
空气管家(北京)科技有限公司,北京爱尔室科技有限公司,0,1.0,1
中国建设银行股份有限公司; 建信金融科技有限责任公司,建信金融科技有限责任公司,1,0.38235294117647056,1
西安电子科技大学,西安链融科技有限公司,0,0.3333333333333333,1
芽米科技(广州)有限公司; 金陵科技学院,鹿马智能科技(上海)有限公司; 芽米科技(广州)有限公司,0,1.0,1
国网山东省电力公司电力科学研究院; 国网山东省电力公司武城县供电公司,国网山东省电力公司营销服务中心(计量中心); 国网山东省电力公司电力科学研究院; 国网山东省电力公司武城县供电公司,1,1.0,1
清远蓄能发电有限公司; 中冶集团武汉勘察研究院有限公司,清远蓄能发电有限公司,0,1.0,1
江汉大学,武汉狼牙盾网络科技有限公司,1,1.0,1
弗劳恩霍夫应用研究促进协会,皇家飞利浦有限公司,0,0.47368421052631576,1
高冬法,南京理工大学,0,0.2222222222222222,1
北京四季豆信息技术有限公司; 杭州芯象半导体科技有限公司,杭州芯象半导体科技有限公司; 中关村科技租赁股份有限公司,0,1.0,1
北京王府科技有限公司,安徽逸天科技有限公司,0,1.0,1
康维达无线有限责任公司,艾普拉控股有限公司,1,0.5,1
上海依智医疗技术有限公司,北京深睿博联科技有限责任公司; 杭州深睿博联科技有限公司,0,0.0,1
西安电子科技大学,陕西亿星远能科技有限公司,0,0.0,1
辽宁蓝枭科技有限公司,沈阳睿力达科技有限公司,0,1.0,1
中国矿业大学,徐州贝瑞信息技术有限公司,0,0.0,1
杭州宇泛智能科技有限公司,浙江宇泛精密科技有限公司,0,0.6666666666666666,1
安徽师范大学,吉林省吉科软信息技术有限公司,0,0.0,1
甘肃德弘生物科技有限公司,河西学院,1,0.3333333333333333,1
哈尔滨理工大学,哈尔滨轴承制造有限公司,0,0.0,1
马佳鑫,中金育能科技集团有限公司,0,0.3333333333333333,1
广州聚超软件科技有限公司,广州聚超软件科技有限公司; 供需舍(广州)信息科技有限公司,0,1.0,1
青岛创新奇智科技集团股份有限公司,青岛奥利普奇智智能工业技术有限公司,0,0.14285714285714285,1
南京信同诚信息技术有限公司,江苏信诚安服科技服务有限公司,0,0.5,1
北京滴普科技有限公司,广州滴普科技有限公司; 北京滴普科技有限公司,0,1.0,1
金陵科技学院; 芽米科技(广州)有限公司,芽米科技(广州)有限公司; 深圳市易联技术有限公司,0,1.0,1
出门问问(武汉)信息科技有限公司,出门问问创新科技有限公司,0,0.0,1
清华大学; 时来智启(上海)科技有限公司,时来智启(上海)科技有限公司; 天谋科技(北京)有限公司,0,1.0,1
北京三快在线科技有限公司,北京三快网络科技有限公司; 北京三快在线科技有限公司,0,0.0,1
高小燕,深圳云天畅想信息科技有限公司,0,0.5,1
深圳市威屏科技有限公司,明纳信息技术深圳有限公司,1,0.25,1
上海天数智芯半导体有限公司,上海芷锐电子科技有限公司,0,0.6,1
武汉理工大学; 武汉水象电子科技有限公司,武汉理工大学,0,0.7142857142857143,1
辽宁生态工程职业学院,辽宁科技学院,0,0.0,1
微位(深圳)网络科技有限公司,广东省微位数字身份科技有限公司,1,0.5,1
西安华企众信科技发展有限公司; 西安理工大学,深圳市博图嘉成数字传媒有限公司; 西安华企众信科技发展有限公司,0,0.043478260869565216,1
绍兴数纺科技有限公司,杭州数纺科技有限公司,0,1.0,1
佛山普瑞威尔科技有限公司,广州众诺电子技术有限公司,1,0.5,1
中交公路规划设计院有限公司; 清华大学; 中交公路长大桥建设国家工程研究中心有限公司,中交公路规划设计院有限公司; 清华大学; 深中通道管理中心; 中交公路长大桥建设国家工程研究中心有限公司,0,1.0,1
中国地质科学院探矿工艺研究所,成都华建地质工程科技有限公司,0,1.0,1
南京信息工程大学,南京埃飞科学仪器有限公司,0,0.0,1
深圳市威屏科技有限公司,华诺科技武汉有限公司,0,0.25,1
